id,word_en,word_ml,count
981,rnfcl,पाठव,11524
982,ynkcu,माझे,11523
983,o,ब,11501
984,csfnf,होतात,11500
985,zcnom,शब्द,11494
986,mgzfu,दिसते,11486
987,rsf,पोट,11449
988,dntzcga,करशील,11434
989,dnthu,करणे,11424
990,msau,डोळे,11398
991,anjh,लावून,11395
992,sh,ऑनलाईन,11394
993,vnqn,गया,11369
994,lgzcuzc,विशेष,11361
995,osah,बोलण,11343
996,znyknf,समजत,11322
997,rncn,पहा,11319
998,osanau,बोलले,11318
999,ouzf,बेस्ट,11316
1000,znvaqn,सगळ्या,11307
1001,fgh,तीन,11304
1002,ftnzz,त्रास,11299
1003,anzf,लास्ट,11282
1004,dtfn,करता,11261
1005,isrj,झोपू,11249
1006,hncgft,नाहीतर,11240
1007,rst,पोर,11238
1008,dcjrpc,खूपच,11233
1009,bjaa,फुल्ल,11218
1010,hnzfu,नसते,11217
1011,zcglqn,शिव्या,11214
1012,ott,बरं,11202
1013,nanq,आलाय,11200
1014,rnt,पर,11200
1015,ycgf,माहीत,11189
1016,mshcg,दोन्ही,11135
1017,psyrnhq,कंपनी,11132
1018,nnz,आस,11132
1019,zntdcu,सारखे,11120
1020,nzfg,असती,11114
1021,yngftg,मैत्री,11105
1022,fndn,टाका,11101
1023,yja,मुलं,11099
1024,fspc,तोच,11095
1025,znvaqnhn,सगळ्यांना,11089
1026,qnhg,यांनी,11082
1027,nznfu,असतें,11081
1028,znynk,समाज,11080
1029,naa,ऑल,11077
1030,tcn,रहा,11076
1031,fjy,तुम,11068
1032,ynhmna,मंडळ,11067
1033,ycnhu,म्हणे,11064
1034,vcqnqan,घ्यायला,11054
1035,lgdnz,विकास,11054
1036,rnxnt,पवार,11050
1037,sandc,ओळख,11017
1038,nzjmu,असुदे,10998
1039,ycfa,म्हटलं,10982
1040,k,ज,10972
1041,vnqno,गायब,10960
1042,mn,दा,10944
1043,dzcnan,कशाला,10934
1044,qsvqn,योग्य,10920
1045,znhfszc,संतोष,10907
1046,cghm,हिंद,10907
1047,dghln,किंवा,10890
1048,nngan,आईला,10875
1049,anvhnt,लागणार,10873
1050,dntnqpcg,करायची,10867
1051,bnygaq,फॅमिली,10862
1052,fndj,टाकू,10799
1053,ocj,भाऊ,10787
1054,yh,मन,10778
1055,dntnfs,करतो,10777
1056,kna,जाल,10777
1057,fjku,तुझे,10770
1058,jpcna,उचल,10760
1059,yganau,मिळाले,10758
1060,njtnhvnonm,औरंगाबाद,10758
1061,ynn,माँ,10753
1062,futu,तेरे,10741
1063,muga,देईल,10735
1064,lgknq,विजय,10729
1065,nzcn,अशा,10726
1066,tnk,राज,10720
1067,fjkc,तुझं,10707
1068,oufn,बेटा,10682
1069,lnfau,वाटले,10679
1070,znhvgfna,सांगितलं,10675
1071,zcglnkg,शिवाजी,10671
1072,inanq,झालाय,10662
1073,nnypcu,आमचे,10658
1074,cnfnf,हातात,10658
1075,dnqny,कायम,10652
1076,ftngh,ट्रेन,10648
1077,fcsmu,थोडे,10637
1078,sruh,ओपन,10614
1079,rsskn,पूजा,10612
1080,dgtnh,किरण,10585
1081,f,ते,10575
1082,vn,ग,10567
1083,nhhn,अण्णा,10563
1084,ynmcga,मधील,10560
1085,lnknfn,वाजता,10559
1086,luauz,वेळेस,10546
1087,cnln,हवा,10545
1088,yuufghv,मीटिंग,10544
1089,zno,सब,10532
1090,kgacn,जिल्हा,10528
1091,osaan,बोलला,10506
1092,qnf,यात,10497
1093,vr,गप,10485
1094,zcghmu,शिंदे,10471
1095,fjycgpc,तुम्हीच,10462
1096,hnzcgd,नाशिक,10457
1097,cnn,हा,10443
1098,qud,एक,10434
1099,mgtupf,डायरेक्ट,10419
1100,pcnt,चार,10407
1101,nppsjhf,अकाउंट,10404
1102,yncuzc,महेश,10399
1103,ost,बोर,10398
1104,dshnpcg,कोणाची,10395
1105,pcnfghv,चॅटिंग,10392
1106,dtfsq,करतोय,10384
1107,ynlzcg,मावशी,10374
1108,m,द,10369
1109,osaqpc,बोलायचं,10342
1110,vn,गा,10337
1111,tnnv,राग,10327
1112,fjkcu,तुझे,10307
1113,lgpcntj,विचारू,10284
1114,ycnhfnf,म्हणतात,10280
1115,nkgonf,अजिबात,10264
1116,dntfg,करती,10251
1117,inas,झालो,10242
1118,dsacnrjt,कोल्हापूर,10241
1119,fjiqnzcg,तुझ्याशी,10237
1120,raunzuk,प्लीज,10233
1121,st,और,10224
1122,psaa,कॉल,10221
1123,nzfnhn,असताना,10217
1124,a,ळ,10216
1125,dtnqan,करायला,10215
1126,zshqn,सोन्या,10214
1128,fqnhpcn,त्यांचा,10196
1129,csfsq,होतोय,10189
1130,rai,प्ल्झ,10172
1131,dntuh,करेन,10165
1132,nhdcg,आणखी,10158
1133,zs,सो,10153
1134,dnt,करा,10138
1135,onzjh,बसून,10130
1136,knau,झाले,10126
1137,duanq,केलाय,10123
1138,dmd,कडक,10118
1139,kulas,जेवलो,10113
1140,ovcj,बघू,10103
1141,dcnjh,खाऊन,10102
1142,ocs,भो,10097
1143,nrr,अँप,10086
1144,lntzcg,वर्षी,10080
1145,mnkg,दाजी,10073
1146,nou,अबे,10066
1147,dnlgfn,कविता,10057
1148,dnzan,कसला,10051
1149,znvgfa,सांगितलं,10045
1150,mjdnhnf,दुकानात,10017
1151,dmg,कधी,10012
1152,zshn,सोना,10010
1153,udpc,एकच,9961
1154,dnts,करो,9955
1155,nocg,अभि,9943
1156,yhjh,मनून,9940
1157,ocnf,भात,9939
1158,dcntpc,खर्च,9939
1159,rnfnl,पाठव,9922
1160,xnm,वाढदिवसाच्या,9890
1161,ndzcnq,अक्षय,9881
1162,lgzcna,विशाल,9869
1163,rqnt,प्यार,9863
1164,nnanq,आलाय,9859
1165,fgpcg,तिची,9851
1166,ranh,प्लॅन,9848
1167,cyyy,ह्म्म्म,9840
1168,dnau,काळे,9836
1169,znfg,साठी,9828
1170,mnq,डे,9821
1171,qnpcg,याची,9815
1172,mgzf,दिसत,9812
1173,zcshn,शोना,9807
1174,mjdc,दुःख,9801
1175,mjmc,दूध,9778
1176,kstnf,जोरात,9777
1177,uhksq,एन्जॉय,9776
1178,yganag,मिळाली,9771
1179,nzj,असू,9768
1180,kulan,जेवला,9745
1181,ocntnf,भारत,9732
1182,ontn,बरा,9721
1183,ondgpcu,बाकीचे,9717
1184,dtjrnqn,कृपया,9715
1185,dnrmu,कपडे,9681
1186,osaau,बोलले,9675
1187,qnqpc,यायचं,9675
1188,yngftgh,मैत्रीण,9673
1189,dnocg,कभी,9658
1190,rncnf,पाहत,9656
1191,jrqsv,उपयोग,9647
1192,fjk,तुज,9643
1193,inan,झालं,9639
1194,ulmcn,एवढा,9622
1195,nhnhm,आनंद,9621
1196,pcn,च,9606
1197,dtfuz,करतेस,9600
1198,kulanz,जेवलास,9593
1199,knhj,जाणू,9588
1200,nhvcsa,अंघोळ,9573
1201,zdnag,सकाळी,9573
1202,knvg,जागी,9567
1203,anl,लाव,9557
1204,ysfcu,मोठे,9556
1205,yntjh,मारून,9546
1206,znhvnqpc,सांगायचं,9546
1207,csfnz,होतास,9540
1208,fjkn,तुझा,9509
1209,zculfg,शेवटी,9508
1210,lqndfg,व्यक्ती,9504
1211,znlnq,सवय,9502
1212,fqnhhn,त्यांना,9480
1213,icsr,झोप,9466
1214,jmcqn,उद्या,9462
1215,vszfg,गोष्टी,9456
1216,hnhn,नाना,9454
1217,nygf,अमित,9439
1218,mgagf,डिलीट,9427
1219,knfnf,जातात,9425
1220,tskg,रोजी,9423
1221,zjrut,सुपर,9422
1222,osafnf,बोलतात,9406
1223,dcnf,खात,9387
1224,rau,प्लीज,9377
1225,cnaj,हळू,9375
1226,ocgy,भिम,9373
1227,fntdcuan,तारखेला,9371
1228,dntnqnan,करायला,9368
1229,dcnhn,खाना,9362
1230,cnknt,हजार,9354
1231,lncghg,वहिनी,9348
1232,inaqnlnt,झाल्यावर,9345
1233,hgfgh,नितीन,9335
1234,mntaghv,डार्लिंग,9334
1235,csfga,होतील,9331
1236,udnpc,एकच,9330
1237,tnchnt,राहणार,9313
1238,yq,मय,9312
1239,zn,सा,9302
1240,shaq,ओन्ली,9284
1241,nnasq,आलोय,9282
1242,cntg,हरी,9274
1243,vcntgpc,घरीच,9272
1244,dcnqan,खायला,9257
1245,onr,बाप,9256
1246,tnlglntg,रविवारी,9247
1247,bnqmn,फायदा,9240
1248,ocnlrjth,भावपूर्ण,9238
1249,vuaqn,गेल्या,9227
1250,kla,जवळ,9204
1251,znvj,सांगू,9171
1252,dnj,काऊ,9136
1253,dna,कल,9133
1254,jrlnz,उपवास,9124
1255,ocnl,भाव,9120
1256,nrudzcn,अपेक्षा,9105
1257,csua,होईल,9093
1258,ocntrjt,भरपूर,9089
1259,knfsq,जातोय,9070
1260,dshgpc,कोणीच,9056
1261,dnna,काल,9055
1262,udmu,इकडे,9053
1263,dcnaa,खाल्लं,9051
1264,cnl,हवं,9025
1265,rnvnt,पगार,9025
1266,og,बी,9016
1267,tnku,राजे,8999
1268,rngzn,पैसा,8992
1269,sb,ऑफ,8989
1270,zjo,शुभेच्छा,8980
1271,fnr,ताप,8967
1272,hgvcnas,निघालो,8962
1273,zxuuf,स्वीट,8950
1274,zjmmcn,सुद्धा,8935
1275,tncfs,राहतो,8935
1276,rstg,पोरी,8924
1277,nnzua,असेल,8923
1278,upcn,इच्छा,8923
1279,zsylntg,सोमवारी,8917
1280,tnft,रात्र,8916
1281,ynk,माज,8915
1282,ycnhfu,म्हणते,8912
1283,qugh,येईन,8906
1284,vntgo,गरीब,8906
1285,cq,हाय,8899
1286,nnffn,आत्ता,8880
1287,as,लो,8879
1288,zcdf,शकत,8874
1289,qnhpcu,यांचे,8857
1290,quzcga,येशील,8856
1291,f,ती,8853
1292,rncga,पाहिलं,8850
1293,ls,वो,8836
1294,cny,हम,8827
1295,hnynzdnt,नमस्कार,8812
1296,dshfu,कोणते,8811
1297,nmygh,ऍडमिन,8808
1298,isrfu,झोपते,8803
1299,ynyyg,मम्मी,8800
1300,knxna,जवळ,8796
1301,dcjs,खुओ,8792
1302,fnajdn,तालुका,8785
1303,fqnhpcg,त्यांची,8783
1304,dzu,कसे,8753
1305,mufn,देता,8741
1306,qj,यु,8732
1307,yjau,मुले,8727
1308,ynhz,माणसं,8726
1309,fculan,ठेवला,8718
1310,quf,येते,8711
1311,nhga,अनिल,8704
1312,pcnhva,चांगल,8704
1313,aqn,ल्या,8697
1314,ynanpc,मलाच,8685
1315,hgthnq,निर्णय,8680
1316,bntnd,फरक,8680
1317,ynhmgt,मंदिर,8678
1318,onvcfs,बघतो,8673
1319,vgbf,गिफ्ट,8665
1320,nza,असलं,8663
1321,lntzcn,वर्षा,8653
1322,fcgd,ठिक,8650
1323,zva,सगळं,8645
1324,rn,पा,8638
1325,zntlnhg,सर्वांनी,8613
1326,nzcgpc,अशीच,8613
1327,cjy,हम,8612
1328,cjn,हुआ,8603
1329,ms,दो,8587
1330,xs,वो,8587
1331,rjkn,पूजा,8574
1332,ynicqn,माझ्या,8568
1333,vcufau,घेतले,8556
1334,bnafj,फालतू,8552
1335,zncnk,सहज,8551
1336,mjztg,दुसरी,8542
1337,yjanhn,मुलांना,8539
1338,duz,केस,8535
1339,dntqndtny,कार्यक्रम,8525
1340,ynzuk,मॅसेज,8503
1341,zjhga,सुनील,8486
1342,fgpc,तीच,8482
1343,fuhfgsh,टेंशन,8451
1344,ykn,मजा,8450
1345,yssm,मूड,8435
1346,fgdnmu,तिकडे,8432
1347,hgauzc,निलेश,8418
1348,ragi,प्लिज,8403
1349,mchqlnm,धन्यवाद,8400
1350,muhn,देना,8395
1351,lntfg,वरती,8382
1352,cghmj,हिंदू,8380
1353,oncjfud,बहुतेक,8377
1354,hnhfut,नंतर,8373
1355,futg,'तेरी,8358
1356,pcnaj,चालु,8354
1357,dntnqpcu,करायचे,8338
1358,tncu,रहे,8332
1359,hnvrjt,नागपूर,8304
1360,hzua,नसेल,8300
1361,rnman,पडला,8296
1362,dsfg,कोटी,8289
1363,qsvuzc,योगेश,8285
1364,avupc,लगेच,8283
1365,dnaua,कळेल,8281
1366,npcnhnd,अचानक,8277
1367,lnan,वाला,8272
1368,zvau,सगळे,8264
1369,duaqn,केल्या,8251
1370,x,व,8250
1371,hgvcjh,निघून,8245
1372,ynghu,मैने,8243
1373,fcgdnhg,ठिकाणी,8239
1374,mgqn,दिया,8238
1375,tncjh,राहून,8230
1376,pcnaanq,चाललंय,8226
1377,nypcn,आमचा,8216
1378,rnrn,'पपा,8203
1379,duauan,केलेला,8197
1380,ynan,माला,8196
1381,znvn,सांगा,8193
1382,zfnfgsh,स्टेशन,8191
1383,cnlg,हवी,8185
1384,fqnhpcu,त्यांचे,8184
1385,fg,टी,8175
1386,vsaqn,गोळ्या,8167
1387,rnfl,पाठव,8162
1388,dcntu,खरे,8155
1389,rjhqnan,पुण्याला,8150
1390,jzcgtn,उशिरा,8145
1391,cnt,हर,8131
1392,zyka,समजलं,8123
1393,fjanpc,तुलाच,8122
1394,anvfs,लागतो,8119
1395,ynq,मे,8118
1396,ntny,अराम,8114
1397,knyua,जमेल,8102
1398,muzc,देश,8083
1399,rnrut,पेपर,8082
1400,vntny,गरम,8058
1401,hq,नी,8053
1402,osaua,बोलेल,8046
1403,ocntjh,भरून,8044
1404,zjoc,शुभेच्छा,8042
1405,znhknq,संजय,8040
1406,agzf,लिस्ट,8038
1407,udfn,एकटा,8037
1408,rntln,परवा,8030
1409,ocln,भावा,8030
1410,qnhhn,यांना,8030
1411,fnzcg,तशी,8024
1412,fndjh,टाकून,8021
1413,btuzc,फ्रेश,8020
1414,knynf,जमत,8017
1415,lumn,वेडा,7995
1416,yncghqnf,महिन्यात,7989
1417,pcntpcn,चर्चा,7989
1418,qufnhn,येताना,7977
1419,rtnynhu,प्रमाणे,7977
1420,rtqhf,पर्यंत,7966
1421,xnkfn,वाजता,7952
1422,pcnf,चाट,7944
1423,ossd,बुक,7933
1424,osahn,बोलना,7928
1425,fjynpcqn,तुमच्या,7917
1426,znhvuh,सांगेन,7917
1427,ocufag,भेटली,7912
1428,knh,जाण,7911
1429,dcnz,खास,7908
1430,yncghu,महिने,7892
1431,hnzfs,नसतो,7858
1432,pqn,च्या,7856
1433,dshnzcg,कोणाशी,7854
1434,fndan,टाकला,7853
1435,fqrghv,टायपिंग,7848
1436,ocufua,भेटेल,7838
1437,nffnpc,आत्ताच,7834
1438,nnaqnlnt,आल्यावर,7832
1439,vculjh,घेऊन,7828
1440,pntm,कार्ड,7822
1441,cnrrq,हॅपी,7797
1442,dnthqnf,करण्यात,7786
1443,futn,तेरा,7779
1444,vuagz,गेलीस,7771
1445,asv,लोग,7765
1446,rtuynf,प्रेमात,7757
1447,pcg,चि,7754
1448,znhmgr,संदीप,7747
1449,yuzznvu,मेसेज,7740
1450,ynku,माझे,7735
1451,pshvtuzz,काँग्रेस,7710
1452,ynmu,मदे,7706
1453,fcu,थे,7697
1454,tncgau,राहिले,7681
1455,tncgan,राहिला,7679
1456,dntnfu,करते,7677
1457,nnra,आपलं,7676
1458,ndnzc,आकाश,7658
1459,xnan,वाला,7643
1460,anlan,लावला,7639
1461,dnf,कट,7636
1462,ycnfa,म्हटलं,7634
1463,vsag,गोळी,7632
1464,mntzcnh,दर्शन,7625
1465,hufu,नेते,7623
1466,zuln,सेवा,7618
1467,zcgdzcnh,शिक्षण,7617
1468,rncj,पाहू,7610
1469,audgh,लेकिन,7609
1470,knqpcu,जायचे,7590
1471,rntglnt,परिवार,7587
1472,nhjocnl,अनुभव,7586
1473,dmcgpc,कधीच,7580
1474,dnmnpcgf,कदाचित,7569
1475,rncgag,पहिली,7562
1476,nocntg,आभारी,7557
1477,rtnzcnhf,प्रशांत,7555
1478,tncfu,राहते,7554
1479,anlndnt,लवकर,7550
1480,fjh,तुन,7549
1481,ynq,माय,7543
1482,nhud,अनेक,7537
1483,zfjmq,स्टडी,7534
1484,na,आलं,7531
1485,dnaqnh,कल्याण,7531
1486,ysogau,मोबाईल,7514
1487,nypcg,आमची,7509
1488,hnlfn,नव्हता,7503
1489,stmut,ऑर्डर,7497
1490,mglznf,दिवसात,7489
1491,pcaj,चालू,7487
1492,muzcga,देशील,7486
1493,mr,डीपी,7482
1494,knjmqn,जाऊद्या,7478
1495,ksmg,जोडी,7476
1496,lutq,व्हेरी,7476
1497,pcjdgpc,चुकीचं,7468
1498,anvau,लागले,7466
1499,lumg,वेडी,7464
1500,yganf,मिळत,7464
1501,ntny,आराम,7461
1502,mjdcnf,दुखत,7451
1503,rnfcnln,पाठवा,7447
1504,ragk,प्लिज,7437
1505,g,ई,7434
1506,vua,गेलं,7431
1507,csvn,होगा,7425
1508,tnlg,रवी,7423
1509,znvag,सगळी,7422
1510,yjkcu,मुझे,7408
1511,dngzu,कैसे,7406
1512,rjmcga,पुढील,7394
1513,ycnhnf,म्हणत,7384
1514,ycnhfs,म्हणतो,7383
1515,ygfghv,मिटिंग,7381
1516,csfn,होतं,7380
1517,fcnhu,ठाणे,7378
1518,zncnh,सहन,7376
1519,inaqn,झाल्या,7372
1520,bnpuossd,फेसबुक,7362
1521,kntg,जरी,7344
1522,ont,बार,7344
1523,dnzag,कसली,7338
1524,cnlu,हवे,7333
1525,ruftsa,पेट्रोल,7333
1526,knqan,जायला,7322
1527,ln,व,7318
1528,jpcanf,उचलत,7317
1529,vcntpcu,घरचे,7315
1530,mg,डी,7303
1531,onvcnf,बघत,7296
1532,fjicqn,तुझ्या,7296
1533,dcnj,खाऊ,7276
1534,zctnmcnhknag,श्रद्धांजली,7275
1535,tnkj,राजू,7275
1536,nra,आपल,7269
1537,vntg,घरी,7267
1538,osanfs,बोलतो,7260
1539,rg,पी,7257
